DE_time_mean,DE_time_std,DE_time_max,DE_time_min,DE_time_rms,DE_time_ptp,DE_time_median,DE_time_iqr,DE_time_pr,DE_time_skew,DE_time_kurtosis,DE_time_var,DE_time_amp,DE_time_smr,DE_time_wavefactor,DE_time_peakfactor,DE_time_pulse,DE_time_margin,DE_max1_point,DE_max2_point,DE_max3_point,DE_max1_ratio,DE_max2_ratio,DE_max3_ratio,DE_max1_value,DE_max2_value,DE_max3_value,DE_cA4,DE_cD4,DE_cD3,DE_cD2,DE_cD1,FE_time_mean,FE_time_std,FE_time_max,FE_time_min,FE_time_rms,FE_time_ptp,FE_time_median,FE_time_iqr,FE_time_pr,FE_time_skew,FE_time_kurtosis,FE_time_var,FE_time_amp,FE_time_smr,FE_time_wavefactor,FE_time_peakfactor,FE_time_pulse,FE_time_margin,FE_max1_point,FE_max2_point,FE_max3_point,FE_max1_ratio,FE_max2_ratio,FE_max3_ratio,FE_max1_value,FE_max2_value,FE_max3_value,FE_cA4,FE_cD4,FE_cD3,FE_cD2,FE_cD1,RPM,label
0.010336851562499999,0.07544537670991884,0.2194633846153846,-0.23823876923076925,0.07611370946566651,0.45770215384615387,0.010639384615384615,0.1043076923076923,0.19436695384615382,-0.07534000406949153,-0.17388725848534525,0.005686446268398732,0.06127975060096153,0.052172137990221426,1.242069504513816,2.883362092795917,3.5813361259329444,4.206524652229479,91,88,89,0.004502613916775946,0.00376489519880557,0.0022569583707261684,27.352082577536095,22.87065386393052,13.710371990847143,2.7705204949285562,0.5960854592151215,8.731128203804492,0.7678875893422603,0.029896773947259876,0.028383425071022726,0.07713015651690111,0.2761309090909091,-0.18984,0.08215150779601021,0.4659709090909091,0.027839090909090914,0.1100209090909091,0.20068800000000006,0.1324106141211715,-0.2275600729480014,0.0059432514143955666,0.06618946910511364,0.05673195867852131,1.241156771714662,3.361239696008595,4.1718254100572,4.867290245620448,0,86,88,0.004107085717804765,0.00394501760340902,0.0028433025368628686,29.06462727272727,27.91771930407066,20.12120859792767,4.465046905595662,0.42076269372562203,8.84879513417155,1.0731834724483207,0.06950555971340033,1796.0,0
0.01017977884765625,0.06603726618189511,0.201939692,-0.177114462,0.06678540043090016,0.379054154,0.011473846,0.0910606155,0.17187821490000008,-0.11318306622236937,-0.25335716643248896,0.004356661813328489,0.053892036044921876,0.045767940471271445,1.2392443361247472,3.023710132709886,3.747115656043734,4.412252111863273,91,88,9,0.003565795490426768,0.0030897859421266595,0.00303230558097543,16.677057002436687,14.450782839485479,14.181949906690173,4.836863887173219,0.5817251355535918,3.799390567489353,1.256880594071931,0.04374784323948459,0.032123139203125,0.06480289304201592,0.224972727,-0.190456364,0.07229944693923666,0.41542909100000003,0.033078182000000005,0.09312227249999999,0.1717394544,-0.07229443956093444,-0.3859584214880116,0.0041953139554561526,0.05898993251367188,0.05070232891773642,1.2256234896095208,3.111679777980543,3.8137478280358925,4.437128072854682,0,86,8,0.006001337800030549,0.0028934092292914157,0.002840083383613772,32.894094544,15.859143396712234,15.566857665129145,6.259268559350264,0.3447912791279073,3.3448329940043102,1.5513556139192777,0.08134581300893551,1772.0,0
0.009573694109375,0.06649675475408978,0.201939692,-0.177114462,0.0671502481730425,0.379054154,0.010535077,0.087983538,0.17367230760000002,-0.10165754216955125,-0.16123328759722266,0.004417500210801318,0.0536388046875,0.045289058574332554,1.251896804268109,3.0072813949936936,3.7648059679275456,4.458906816721705,8,91,179,0.0037703812040300938,0.00357124389827146,0.00280948191751087,17.82708844505137,16.885528912908086,13.283771565247555,4.784565043002074,0.412474603382049,3.953913955975068,1.3425342831826228,0.04170417479829196,0.030706425784179685,0.06103616781130637,0.224972727,-0.190456364,0.06829831817939365,0.41542909100000003,0.028969091,0.08141136349999999,0.1620419998,0.006369665668565222,-0.09755963263592893,0.0037217756816943564,0.05449380858496094,0.04613466160883186,1.2533225324655037,3.293971696478417,4.128408948500021,4.876436049482847,0,8,179,0.006428494728238273,0.0030385338600701843,0.002920473874651575,31.443380002999998,14.862231183683713,14.284770185176633,5.1346920084751115,0.3709413747511975,2.6742745702052115,1.614799647288075,0.07104856427753192,1772.0,0
0.009691040274414062,0.07284168547407796,0.201939692,-0.255345231,0.07344825287543957,0.457284923,0.012308308,0.09773630775,0.18954793909999998,-0.12141735868238258,-0.1587595534738795,0.005300729588854202,0.05900616887011719,0.05000747817924918,1.2447554939062713,2.7494145074147407,3.422348813130103,4.0381898738456234,91,8,179,0.003849322836931756,0.0034303678241083104,0.002284856861518227,21.77444973831909,19.404548523015364,12.92474105134772,4.7702856608273665,0.7401720563717884,4.811213833350234,1.3233543085873005,0.0394696726224347,0.03210147017675781,0.06072281121696751,0.18922363600000008,-0.130874545,0.06865976514633783,0.3200981810000001,0.030818182000000006,0.08387681849999999,0.16070654490000003,-0.0012879462449984919,-0.4001705702111371,0.003683658962440995,0.05522273082324219,0.04685400249240314,1.2433243362430793,2.7559610143830047,3.426553398919553,4.038579970423672,0,8,179,0.006649979994821516,0.0030770897160591285,0.0030448151187130275,32.871905461,15.21054233547748,15.051003883695815,5.542251302950273,0.5901847043855597,2.7369130722921953,1.6219799859019144,0.06546626903727149,1772.0,0
0.011772508423828126,0.07329957719146758,0.198393231,-0.255345231,0.07420359202004446,0.453738462,0.014915999999999999,0.093407538,0.1886717537,-0.175710300766074,0.04135676025994117,0.005367581114088103,0.058971331732421875,0.04974581099644541,1.258299411597789,2.673633790482925,3.3642318253926304,3.988139443825254,8,91,88,0.0033656139034429085,0.0030300386572128554,0.0026202155036940357,19.431846193086237,17.494355215800095,15.128183481901335,7.226574966886565,0.8306217807390104,4.210068060703131,1.2579368972223703,0.03762409013070682,0.034257940346679686,0.06484705703304315,0.242230909,-0.130874545,0.07331194104527042,0.373105454,0.030818182000000006,0.08742090925,0.17143127260000002,0.1559207466503272,-0.2333625976544078,0.004201034223028541,0.05804813211230469,0.048689267489556196,1.2629509060418191,3.304112611756132,4.1729320166816075,4.975037035666193,0,8,179,0.00622460583660828,0.0032379458746286823,0.002650964677944873,35.080130915,18.248153884640345,14.940092657179328,8.396273003595205,0.480721945851032,2.804297500365922,1.59172137726961,0.07439860053888386,1772.0,0
0.011941600967773438,0.06520426807848206,0.172316308,-0.197350154,0.06625742569360188,0.369666462,0.014498769,0.0860538465,0.1719825237,-0.20824481107793164,-0.1221669449789311,0.004247444625869647,0.05306939061035156,0.044944907722513076,1.2485054931208857,2.600709372513995,3.246999937594695,3.8339450836982385,8,91,179,0.004247759903295546,0.0041255516507039324,0.002934929831444324,19.553701933300655,18.99114100722007,13.510354734195465,4.496758047604466,0.7235625304388483,3.2869783010254388,1.293742992550677,0.037885774548430076,0.03418510830761719,0.06272516650477915,0.231752727,-0.129847273,0.07140886436663786,0.36160000000000003,0.030920909000000003,0.08521227299999999,0.16405545510000002,0.13044074341194986,-0.2557943296304903,0.003930604280129365,0.057005811446289065,0.048347135346754874,1.25265937901646,3.24543358945048,4.065422824800199,4.793515175983545,0,86,8,0.006546855428648279,0.003532768384857158,0.0027524606017106735,35.005550907,18.889450803756432,14.71720290188054,7.162020634168854,0.29402231490790004,3.495282662096496,1.5322884463939523,0.0695419927549532,1772.0,0
0.012304640627929688,0.06787406488089633,0.216542769,-0.187545231,0.06894776247064646,0.404088,0.011995384500000001,0.08829646125,0.17707273840000004,-0.006504495681464398,-0.007994353237507301,0.004602389768726186,0.05445798676269531,0.04582780117680371,1.2660725555480303,3.140678699938813,3.9763271077867985,4.725139837379012,91,179,8,0.0036206221426265954,0.002666177733919696,0.0026151012122245863,18.047766768700196,13.290134128930802,13.03553226367207,5.6593558444794265,1.1022905151793554,2.951484230267885,1.3773393233143743,0.043289249867564196,0.03205873402832031,0.06445109432938856,0.231752727,-0.157994545,0.0719558851119647,0.389747272,0.031023636,0.0876263635,0.1641787271,0.09698922431938274,-0.18890347374866012,0.00414988697474768,0.057921930061523436,0.04956952933556998,1.242290873863055,3.2207612572535025,4.001122316777725,4.67530618318176,0,8,86,0.006046635261929713,0.0031057003261362793,0.0030334535205262417,32.828143645,16.86134056516377,16.469101177517654,5.938847150055633,0.637928611354154,3.4383147543147086,1.6599881055643837,0.06551949928721197,1772.0,0
0.012668291471679688,0.07573777084952805,0.216542769,-0.255345231,0.07675346099397805,0.471888,0.015228923,0.09638030750000001,0.19668258440000003,-0.12152668262732397,0.014882128576265696,0.005730608165742677,0.06091059914550781,0.051385382562829096,1.2601002464386144,2.8212769326062,3.5550917580486505,4.214092767242364,12,91,8,0.0031977426545341525,0.003167567335732991,0.003013294540442013,19.753286337562965,19.566885561452533,18.61390246409229,6.692373690343178,1.213551928429447,4.066551257384997,1.2364342733032607,0.03982778844332922,0.0335370436796875,0.06846579295326773,0.242230909,-0.157994545,0.0762084011345756,0.400225454,0.033694545,0.09096499999999999,0.1792385453,0.07097611981839205,-0.24369278572864728,0.0046829871047151155,0.06134042081835937,0.052188429141191,1.2423847133400525,3.178532883431671,3.948960665224187,4.641467715854534,0,8,86,0.005639221061463818,0.0032259152949447242,0.003221707415743463,34.341932728,19.645295837446895,19.6196705422364,8.496372851676298,0.4003077484825285,3.510051992563324,1.4812033648963077,0.066098297661394,1772.0,0
0.011381354562500001,0.06459163690918927,0.190674462,-0.177740308,0.06555562900195473,0.36841477,0.014915999999999999,0.08808784675,0.1654528612,-0.09718915425370163,-0.24348865167132283,0.004168005262164589,0.05322707450781251,0.04566278019010298,1.2316218692863288,2.9085902294418453,3.5822833353731167,4.175708557520706,8,91,179,0.004046165199788214,0.003858594316676189,0.003026889907032709,18.233225422688864,17.387975160862336,13.640067392077293,4.162800403016467,0.5858692674175529,2.9729265746934765,1.333223473754063,0.043420148074119064,0.034706368953125004,0.07080318979732655,0.227027273,-0.153474545,0.07882086103334313,0.380501818,0.03503,0.09769363624999998,0.1884429089,0.039546037230899604,-0.439248440837841,0.00500819608812715,0.063804671515625,0.05422977604663415,1.2353462397191537,2.8802942523548682,3.5581606739312774,4.186395179002234,0,86,8,0.0054554034394483425,0.003219417849036418,0.0026743442450267276,35.539321808000004,20.972954290415288,17.422062695144817,6.6412214718079605,0.5713471450083109,4.552944563228113,1.593078504147471,0.0597409864411552,1772.0,0
0.013428393028320312,0.062268466553575076,0.210284308,-0.182121231,0.06367022208222592,0.39240553899999997,0.015020308,0.0845935385,0.1605295389,-0.1454951254362236,-0.07093804935598413,0.0038735754406769266,0.05101990745214843,0.04324558447543325,1.2479486001016802,3.3027104527518625,4.121612886052874,4.862561358592744,91,0,179,0.0037303525489717796,0.0032348292234484254,0.0031408755191457715,15.857054571490062,13.750674461,13.351294242438225,3.756176734224436,0.8237766736194938,3.3253141640459933,1.3122153498743434,0.0406479243282655,0.032071775565429686,0.07345337610777174,0.273049091,-0.173814545,0.08011696640374547,0.446863636,0.032359091000000006,0.0999022725,0.18425163560000002,0.0869861622177234,-0.07593128749587708,0.005390129517819585,0.06397381036816407,0.054166126534853934,1.2523400738939707,3.4081306776392744,4.268138624675077,5.0409565621108765,0,86,8,0.0048794857538388345,0.0036243453290907097,0.0025061840067625895,32.841498179,24.39374485964144,16.86793273852256,6.683733167174575,0.45626772420905304,5.036834716453619,1.580917080040976,0.06628924155731204,1772.0,0
