DE_time_std,DE_time_ptp,DE_time_skew,DE_time_wavefactor,DE_time_peakfactor,DE_time_pulse,DE_max1_point,DE_max2_point,DE_max3_point,DE_max1_ratio,DE_max2_ratio,DE_max3_ratio,DE_cA4,DE_cD4,DE_cD3,DE_cD2,DE_cD1,FE_time_std,FE_time_ptp,FE_time_skew,FE_time_wavefactor,FE_time_peakfactor,FE_time_pulse,FE_max1_point,FE_max2_point,FE_max3_point,FE_max1_ratio,FE_max2_ratio,FE_max3_ratio,FE_cA4,FE_cD4,FE_cD3,FE_cD2,FE_cD1,RPM,label
0.07544537670991884,0.4577021538461538,-0.07534000406949153,1.242069504513816,2.8833620927959167,3.5813361259329444,91,88,89,0.004502613916775946,0.0037648951988055704,0.0022569583707261684,2.770520494928556,0.5960854592151215,8.731128203804492,0.7678875893422603,0.02989677394725988,0.07713015651690111,0.4659709090909091,0.1324106141211715,1.241156771714662,3.361239696008595,4.1718254100572,0,86,88,0.004107085717804765,0.00394501760340902,0.002843302536862869,4.465046905595662,0.420762693725622,8.84879513417155,1.073183472448321,0.06950555971340032,1796.0,0
0.06603726618189511,0.379054154,-0.11318306622236934,1.2392443361247472,3.0237101327098865,3.747115656043734,91,88,9,0.003565795490426768,0.0030897859421266595,0.00303230558097543,4.836863887173219,0.5817251355535918,3.7993905674893527,1.256880594071931,0.043747843239484586,0.06480289304201592,0.415429091,-0.07229443956093444,1.2256234896095208,3.1116797779805427,3.813747828035893,0,86,8,0.0060013378000305494,0.002893409229291416,0.002840083383613772,6.259268559350264,0.3447912791279073,3.3448329940043102,1.5513556139192777,0.08134581300893551,1772.0,0
0.06649675475408978,0.379054154,-0.10165754216955124,1.2518968042681091,3.0072813949936936,3.7648059679275456,8,91,179,0.0037703812040300938,0.0035712438982714602,0.0028094819175108698,4.7845650430020745,0.412474603382049,3.953913955975068,1.3425342831826228,0.041704174798291964,0.06103616781130637,0.415429091,0.0063696656685652215,1.2533225324655035,3.2939716964784167,4.128408948500022,0,8,179,0.0064284947282382725,0.0030385338600701843,0.002920473874651575,5.134692008475112,0.3709413747511975,2.6742745702052115,1.614799647288075,0.07104856427753192,1772.0,0
0.07284168547407796,0.45728492299999995,-0.12141735868238257,1.2447554939062713,2.7494145074147407,3.4223488131301028,91,8,179,0.003849322836931756,0.0034303678241083104,0.002284856861518227,4.770285660827367,0.7401720563717884,4.811213833350234,1.3233543085873003,0.0394696726224347,0.060722811216967515,0.3200981810000001,-0.001287946244998492,1.2433243362430793,2.7559610143830047,3.426553398919553,0,8,179,0.006649979994821515,0.0030770897160591285,0.0030448151187130275,5.542251302950274,0.5901847043855597,2.7369130722921957,1.6219799859019144,0.06546626903727149,1772.0,0
0.07329957719146757,0.453738462,-0.175710300766074,1.258299411597789,2.673633790482925,3.3642318253926304,8,91,88,0.0033656139034429085,0.0030300386572128554,0.002620215503694036,7.226574966886566,0.8306217807390104,4.210068060703132,1.2579368972223703,0.03762409013070682,0.06484705703304315,0.373105454,0.1559207466503272,1.2629509060418191,3.3041126117561315,4.172932016681608,0,8,179,0.006224605836608279,0.0032379458746286823,0.002650964677944873,8.396273003595205,0.48072194585103206,2.804297500365922,1.5917213772696102,0.07439860053888386,1772.0,0
0.06520426807848206,0.36966646200000003,-0.20824481107793166,1.2485054931208857,2.6007093725139954,3.246999937594695,8,91,179,0.004247759903295546,0.0041255516507039324,0.0029349298314443237,4.496758047604466,0.7235625304388483,3.2869783010254388,1.2937429925506772,0.03788577454843008,0.06272516650477915,0.3616,0.13044074341194986,1.25265937901646,3.2454335894504798,4.065422824800199,0,86,8,0.006546855428648279,0.003532768384857158,0.002752460601710673,7.1620206341688535,0.29402231490790004,3.4952826620964963,1.5322884463939523,0.0695419927549532,1772.0,0
0.06787406488089633,0.404088,-0.006504495681464398,1.2660725555480303,3.140678699938813,3.976327107786799,91,179,8,0.0036206221426265954,0.002666177733919696,0.0026151012122245863,5.6593558444794265,1.1022905151793554,2.9514842302678845,1.3773393233143745,0.0432892498675642,0.06445109432938856,0.38974727200000003,0.09698922431938274,1.242290873863055,3.2207612572535025,4.0011223167777255,0,8,86,0.006046635261929713,0.0031057003261362797,0.0030334535205262412,5.938847150055633,0.6379286113541539,3.438314754314709,1.6599881055643837,0.06551949928721197,1772.0,0
0.07573777084952805,0.47188800000000003,-0.12152668262732395,1.2601002464386144,2.8212769326062,3.5550917580486505,12,91,8,0.0031977426545341525,0.003167567335732991,0.003013294540442013,6.692373690343177,1.213551928429447,4.066551257384997,1.2364342733032607,0.039827788443329216,0.06846579295326773,0.400225454,0.07097611981839205,1.2423847133400523,3.178532883431671,3.948960665224187,0,8,86,0.005639221061463818,0.003225915294944724,0.003221707415743463,8.496372851676298,0.4003077484825285,3.510051992563324,1.4812033648963077,0.066098297661394,1772.0,0
0.06459163690918927,0.36841477,-0.09718915425370164,1.2316218692863288,2.9085902294418453,3.5822833353731167,8,91,179,0.004046165199788214,0.003858594316676189,0.003026889907032709,4.162800403016467,0.5858692674175529,2.9729265746934765,1.333223473754063,0.04342014807411906,0.07080318979732655,0.380501818,0.0395460372308996,1.2353462397191537,2.880294252354868,3.558160673931277,0,86,8,0.005455403439448343,0.003219417849036418,0.002674344245026728,6.6412214718079605,0.5713471450083109,4.552944563228113,1.5930785041474709,0.0597409864411552,1772.0,0
0.062268466553575076,0.392405539,-0.1454951254362236,1.2479486001016802,3.3027104527518625,4.121612886052874,91,0,179,0.0037303525489717796,0.003234829223448425,0.0031408755191457715,3.7561767342244363,0.8237766736194938,3.3253141640459933,1.3122153498743434,0.0406479243282655,0.07345337610777174,0.446863636,0.0869861622177234,1.2523400738939707,3.4081306776392744,4.2681386246750765,0,86,8,0.0048794857538388345,0.0036243453290907093,0.002506184006762589,6.683733167174576,0.456267724209053,5.036834716453619,1.5809170800409758,0.06628924155731204,1772.0,0
0.06007210832029462,0.348804923,-0.1561331157633068,1.2355592002353897,3.025833884428065,3.7385968942890826,91,8,179,0.0038529860006571493,0.0034886370888203284,0.0033801640165279033,3.1645265077932727,0.6171009927313803,2.9496165009109063,1.362516351475615,0.039814412635697516,0.06958561817171133,0.4294,-0.04852509273014391,1.2267703732916904,3.320261106346313,4.073197956858347,0,86,8,0.005436361788428261,0.003217142129925042,0.0027264452449251787,6.6671304761720505,0.3900395552638807,4.654716831312426,1.6445986430945414,0.05306361806076696,1772.0,0
0.06322305444143164,0.38009723100000004,-0.2154282168488809,1.238798926408604,2.8744104001607917,3.5608165177769138,91,8,179,0.00422350600892421,0.003044402248469004,0.002917014345536609,3.505079695697903,0.5548803800751148,3.381989114674212,1.29458834693821,0.04275332766810843,0.06764000984140824,0.419949091,0.06277674114958193,1.2321708269264542,3.3823893215010443,4.167681447261149,0,86,8,0.005772524785544906,0.004008223819822551,0.003053170622559612,5.242815089106987,0.6230887858670029,5.039145531572429,1.6133049534351964,0.04921865883611533,1772.0,0
0.0645121663241235,0.38009723100000004,-0.13567022032659246,1.2384427847500459,2.821441678963941,3.4941940899059483,8,91,179,0.0034367001651123877,0.0030042599070297022,0.0028269602116420627,4.979690447495166,0.5670645896039295,2.8087754145364308,1.286631655345866,0.040421493954397376,0.06739827843759301,0.37577636299999995,-0.07523644896964632,1.2182973753257411,2.7808252946641443,3.3878721577287583,0,86,8,0.005953874772965387,0.0032777250079392816,0.0027400444231294075,6.621022474635887,0.333234962694106,4.091172698676892,1.6223296073832487,0.05267329236755182,1772.0,0
0.06379678217520457,0.377802462,-0.14225403978915493,1.24212211664199,2.8206341099021013,3.503572010864193,8,91,88,0.004394787968658523,0.0038092692045622045,0.00301928853440671,3.8371121039326384,0.6171825725408788,3.1241439332451324,1.276282289780446,0.046639445552238284,0.06899794151240457,0.39385636399999996,-0.08831607790048282,1.2235085218350288,2.978142672456476,3.6437829389910448,0,86,179,0.005799736108437599,0.0030187663868666767,0.0023331160804453393,6.327087048920437,0.4884373604288729,4.342163147842623,1.6825424544011889,0.06443177668054997,1772.0,0
0.06322778609990211,0.377802462,-0.1916933130226965,1.2382511050386538,2.8450936909589366,3.5229404067684054,91,8,88,0.00381780379153404,0.0037954825871371225,0.003081938028584734,3.946675885538328,0.674364860054212,3.2971083842430766,1.2271551238422718,0.0439964777908036,0.07059563126165333,0.39385636399999996,-0.0036021865533305436,1.2333275048532892,2.950129162287308,3.6384754387187304,0,86,8,0.005448709709560795,0.003419721114406302,0.0028834696073376143,7.341636647237532,0.32297506643692137,4.421652913985201,1.5025932361749097,0.06886752092973081,1772.0,0
0.06431218679748531,0.364033847,-0.17717896922084672,1.224050846955817,2.8025948557892293,3.4305186069028197,9,8,179,0.003390076712222759,0.0029547562897587697,0.002890019360961852,4.652230239055204,0.6717864521059259,2.648709742655748,1.2077121809798863,0.0417410937044326,0.07024169455265396,0.39385636399999996,-0.03116669994382482,1.2278961516023807,2.971450741664865,3.6486329303663267,0,8,86,0.00543743520010472,0.0033190148516272352,0.003012436795587454,6.94744562863713,0.3746883727359993,3.9781181842368167,1.59470462329174,0.0641288102318755,1772.0,0
0.06333070774965056,0.3688320000000001,-0.26185935471051136,1.2179202270799798,2.8498284683272765,3.470863735284148,91,8,179,0.0039689002023140015,0.0032641177481887314,0.0030721396127677343,3.5797345913299536,0.7669666675481391,3.1039442751409028,1.2993275787897742,0.04136061916341588,0.06903876310012913,0.378036364,0.05140695299779729,1.2297627561055882,3.0311973329358897,3.7276535864511477,0,86,8,0.0054832469684793295,0.0034223044077326113,0.0031815433961873327,6.129001236976678,0.5434913867185776,4.354464444059412,1.7145385039664596,0.06273361393356257,1772.0,0
0.06392012615063325,0.35714953899999996,-0.3772721772384212,1.2091429467285957,2.2977212689198567,2.7782734658627235,8,91,88,0.0037503451025359008,0.003347265135293092,0.0031360450425862232,4.3976430155669615,0.7298005397916222,3.2061783131859265,1.2796188371123172,0.03890813875507522,0.06415005351785302,0.340643636,0.04096056769742548,1.2210560339425438,2.7771468619732667,3.391051932957058,0,86,8,0.006147853303383478,0.003975792537465471,0.003369282711024978,5.097557242626744,0.2740181814471249,3.947690440000735,1.5410659314099897,0.056112987259781366,1772.0,0
0.0640646233213358,0.360904616,-0.3340972908898098,1.225468801116531,2.3520971829617454,2.8824217149136984,8,88,179,0.0037944278185074905,0.003181042453201797,0.003074952716660016,5.129970320638259,0.548179802641019,2.5772132188545065,1.369001546095287,0.03839273627718792,0.06229740592542107,0.32728909100000003,-0.051607466371406036,1.211777876851294,2.7279222763583104,3.3056358642608226,0,86,8,0.006529843644691009,0.0033906156894424875,0.0031998204085467684,6.998048622427232,0.3477936223958293,3.273048868239417,1.6643461873172285,0.05787805409714065,1772.0,0
0.0627923826887954,0.360904616,-0.32154977627124914,1.2252594611370804,2.392950856507668,2.9319856769721,91,8,179,0.003957952969898581,0.003474269831377015,0.003260235888850132,5.392057716796354,0.5314431510193192,3.136913205525569,1.3950410331393621,0.04211738723611712,0.06658314979021128,0.44748000000000004,-0.0898767142288252,1.2187742592857629,3.2044888001716823,3.9055484638187634,0,86,8,0.005964976368608973,0.003910115220919559,0.0030339493404814553,6.138528360916452,0.4014527313243931,4.10901471508914,1.6614757085256617,0.0601784039407258,1772.0,0
0.059157853184435075,0.360904616,-0.29093953883933904,1.2409907523809085,2.5271232416271774,3.1361365729861914,8,179,0,0.0036371029108108314,0.003461217165310086,0.003331706140595093,4.47120197827147,0.6705228018588882,2.6425477480641755,1.2183158467855222,0.04864963122493906,0.06858021383497548,0.44748000000000004,-0.06017079696113596,1.2221861169000274,3.117816054659994,3.8105514970534617,0,86,8,0.005756465583525245,0.0035124646553145733,0.0032768338581788572,8.124322318244758,0.34695959168242163,4.410780529066777,1.4727946400574876,0.0544412633033519,1772.0,0
0.06162748293447527,0.344215385,-0.12629629836467174,1.2428707636736307,2.626096981657489,3.263899161073661,91,9,0,0.00385743111822621,0.0033450442175249283,0.0032477549369314554,3.8285694634916765,0.6684543397216767,2.799488946230149,1.258031043208958,0.043325872261004636,0.07080038742684097,0.44748000000000004,-0.05786599004982278,1.2173104448388377,3.0394135903827006,3.699909909757975,0,86,8,0.005470342758290953,0.003405763789343907,0.00292243823589797,7.903057276214093,0.497588714007737,4.3716032244906105,1.6414772991728404,0.05891452861071004,1772.0,0
0.06474288735990953,0.349013539,-0.12466556919132847,1.2366212913657877,2.579073435814836,3.189337122724541,91,8,0,0.004278887220741204,0.003548195111278496,0.0029143199962813173,4.538187305051517,0.5064368277303679,3.213704783453568,1.249855458980059,0.04134415716801402,0.07312490224715099,0.44748000000000004,0.006789082921425349,1.2234677998973948,2.9673576679465867,3.630466557511274,0,86,8,0.005152881772464874,0.003946399739333296,0.0025470646470723162,7.8879730141937445,0.4864790308666013,5.442338993561663,1.6198754147759131,0.05536971000572455,1772.0,0
0.06423425785074725,0.349013539,-0.04530063449720257,1.2413022435097043,2.6065568425265977,3.235524856463837,8,91,179,0.004759006892643232,0.003551226632493581,0.002825977731239172,4.517231528063422,0.4808244602101596,2.635001550447683,1.2494508921609515,0.043488402371365364,0.06927392503821538,0.341670909,0.004921466799757298,1.2255642834497182,2.4488101523459314,3.001174259664237,0,86,8,0.0055138243687148395,0.0036197267810114788,0.00255630109600411,5.8253163357240165,0.3818294717409131,4.76826444931684,1.5043580008066506,0.05662509315139836,1772.0,0
0.06985257928160651,0.355689231,0.009356039687278793,1.2176339819647262,2.686521276707585,3.2711995997904166,91,8,0,0.004084913230030473,0.0037342969836633108,0.0024732548137081354,5.453413775145068,0.574133949081366,3.513913093703916,1.3934780563923792,0.05338219724289975,0.07121244205391794,0.37742,0.024467817285677356,1.2320111297507117,2.8317361559531613,3.4887304606517913,0,86,179,0.005381920952369964,0.0034138558585765978,0.0022965121765795298,6.503551604741446,0.4767314367786856,4.779633158558209,1.6515484622687344,0.06920378469591483,1772.0,0
