DE_time,FE_time,BA_time,RPM
-1.7453654690618765,-0.2278490909090909,0.1486771513353116,1796
-0.4069,0.13991454545454546,-0.1114173293768546,1796
1.2515626746506987,0.22230181818181816,-0.1969217804154303,1796
-0.6765423153692615,0.2346290909090909,0.09640878338278933,1796
-0.4527879241516966,-0.4571363636363636,0.1202293175074184,1796
1.0408030938123751,0.1840872727272727,-0.11169899109792286,1796
-0.6302483033932136,0.6005436363636363,-0.07222611275964393,1796
-1.0168439121756487,-0.2625709090909091,0.10735335311572702,1796
1.3201915169660678,-0.3794745454545455,0.12916201780415432,1796
0.9997882235528942,0.6940254545454545,-0.009616735905044513,1796
-1.5744024950099802,0.2921563636363637,-0.10204201780415433,1796
-0.3934991017964072,-0.7040927272727273,-0.009133887240356084,1796
1.9861755489021955,0.226,0.06623074183976263,1796
0.35004770459081835,0.48364,-0.053716913946587536,1796
-1.7632333333333334,-0.2338072727272727,-0.02905139465875372,1796
-0.025583532934131736,-0.06081454545454545,0.053998575667655785,1796
1.546788522954092,0.3743381818181818,0.03939240356083087,1796
-0.3545146706586826,0.09389272727272728,0.14340605341246293,1796
-1.029432634730539,-0.3648872727272727,0.11371086053412464,1796
0.4349200598802395,0.04828181818181818,-0.08087715133531158,1796
0.700501497005988,0.5419890909090909,0.017945875370919885,1796
-0.3240580838323353,-0.08238727272727273,0.15929982195845702,1796
-0.20954131736526946,-0.5440436363636364,0.05033697329376855,1796
0.5624316367265471,0.3318090909090909,-0.015612106824925816,1796
0.012994810379241516,0.3533818181818182,-0.03770243323442137,1796
-0.13766377245508982,-0.6358818181818182,0.04627299703264095,1796
0.41136696606786427,-0.1633363636363636,0.13576094955489618,1796
0.1441611776447106,0.6936145454545454,-0.058022314540059364,1796
-0.3082206586826347,0.09019454545454544,-0.15688557863501484,1796
0.19532824351297406,-0.5154854545454545,0.06759881305637983,1796
0.4389809381237525,0.2385327272727273,0.10658884272997034,1796
-0.21197784431137728,0.4513836363636364,-0.013077151335311574,1796
-0.3179667664670659,-0.28681454545454543,-0.04961270029673591,1796
0.1530951097804391,-0.19682545454545453,-0.03416154302670624,1796
0.22213003992015967,0.3938563636363636,0.09089626112759644,1796
-0.2996928143712575,0.2744872727272727,0.02679810089020772,1796
-0.3147180638722555,-0.5816418181818181,-0.17905637982195846,1796
0.3342102794411177,-0.08238727272727273,-0.04490492581602375,1796
0.2525866267465069,0.6660836363636364,0.12389091988130567,1796
-0.3415198602794411,-0.23278,0.00973744807121662,1796
-0.18964301397205588,-0.2714054545454545,-0.04623275964391692,1796
0.41136696606786427,0.4205654545454546,-0.04554872403560832,1796
0.2830432135728543,0.3741327272727272,0.015813293768545997,1796
-0.3634486027944112,-0.2375054545454545,0.11419370919881308,1796
-0.03614181636726547,-0.20812545454545453,0.0007645103857566766,1796
0.5551220558882236,0.4932963636363636,-0.04917008902077152,1796
0.13441506986027946,-0.003287272727272727,0.07669246290801188,1796
-0.3703520958083832,-0.2029890909090909,0.03899002967359051,1796
-0.025583532934131736,0.29544363636363635,0.00861080118694362,1796
0.2927893213572854,0.04437818181818182,0.05053816023738873,1796
-0.035735728542914166,-0.22271272727272728,-0.0164973293768546,1796
-0.12263852295409182,-0.033694545454545456,0.01589376854599406,1796
-0.04060878243512974,0.32297454545454546,0.0276833234421365,1796
0.0483244510978044,0.03636545454545455,-0.0754853412462908,1796
0.13400898203592815,-0.32256363636363633,-0.045226824925816034,1796
0.17096297405189625,0.15409090909090908,0.001046172106824926,1796
-0.1234506986027944,0.3227690909090909,-0.009496023738872405,1796
-0.1563438123752495,-0.2839381818181818,0.05395833827893176,1796
0.2806066866267465,-0.2685290909090909,0.052509792284866484,1796
0.10598892215568864,0.32996,-0.014525697329376856,1796
-0.15918642714570858,0.15963818181818182,-0.023458397626112758,1796
-0.03451746506986028,-0.14936545454545455,-0.001368071216617211,1796
0.26070838323353296,0.01047818181818182,0.02100391691394659,1796
0.16040469061876247,0.08115454545454545,-0.028246646884273,1796
-0.07106536926147705,0.03143454545454545,-0.09145958456973297,1796
-0.06903493013972056,-0.02075090909090909,-0.046353471810089024,1796
-0.011370459081836329,-0.009245454545454545,0.016175430267062318,1796
-0.013400898203592816,0.20011272727272728,-0.004345637982195847,1796
-0.13441506986027946,-0.09985090909090907,-0.037380534124629085,1796
-0.1413185628742515,-0.30119636363636365,-0.032914183976261134,1796
-0.0028426147704590818,0.3032509090909091,0.020279643916913948,1796
0.16933862275449102,0.1076581818181818,0.028367359050445105,1796
-0.13603942115768464,-0.11423272727272725,-0.04772154302670624,1796
-0.3114693612774451,0.2662690909090909,-0.020883204747774484,1796
0.3086267465069861,0.1035490909090909,0.042128545994065285,1796
0.4730923153692614,-0.010067272727272723,0.001448545994065282,1796
-0.2330944111776447,0.10272727272727272,-0.013439287833827892,1796
-0.29603802395209583,-0.02218909090909091,-0.019032284866468845,1796
0.4629401197604791,-0.12368363636363636,-0.02776379821958457,1796
0.4483209580838323,0.1921,0.02716023738872404,1796
-0.3646668662674651,0.07519636363636363,0.018026350148367957,1796
-0.3212154690618762,-0.26483090909090906,-0.017100890207715134,1796
0.4296409181636727,0.10067272727272727,0.0034604154302670625,1796
0.2972562874251497,0.14402363636363635,0.002575192878338279,1796
-0.3374589820359281,0.033694545454545456,0.03633436201780416,1796
-0.17867864271457085,0.18963454545454544,0.08703347181008902,1796
0.2509622754491018,0.08074363636363636,0.019595608308605343,1796
0.09583672654690617,-0.057116363636363625,0.012996676557863502,1796
-0.00040608782435129736,0.018901818181818183,0.07355394658753711,1796
0.07147145708582832,0.10498727272727272,-0.002695905044510386,1796
0.033705289421157685,0.08382545454545455,-0.010501958456973295,1796
0.03532964071856288,-0.06944363636363636,0.04486468842729971,1796
0.1250750499001996,-0.14299636363636362,-0.001046172106824926,1796
0.13157245508982035,0.15347454545454545,0.0076048664688427295,1796
-0.13116636726546907,0.09081090909090908,0.03214967359050445,1796
0.04142095808383234,-0.226,-0.008288902077151336,1796
0.2749214570858283,0.10067272727272727,0.048968902077151336,1796
-0.03451746506986028,0.2738709090909091,0.051383145400593466,1796
0.3573572854291417,-0.1573781818181818,-0.01018005934718101,1796
0.5567464071856287,-0.08136,0.06775976261127598,1796
-1.0338996007984034,0.12717636363636362,0.036897685459940655,1796
-0.5762386227544911,0.0764290909090909,-0.03907050445103858,1796
1.8099334331337324,-0.06369090909090909,0.044542789317507415,1796
0.047918363273453085,-0.2623654545454545,0.013036913946587538,1796
-2.3991668662674646,0.13929818181818182,-0.12167786350148367,1796
0.6456796407185629,0.2490109090909091,-0.10320890207715136,1796
2.288710978043912,0.1984690909090909,-0.030741364985163205,1796
-1.3709524950099798,-0.08834545454545455,0.004788249258160239,1796
-1.5289206586826347,0.20422181818181814,-0.0399959643916914,1796
1.4850631736526945,0.6494418181818182,-0.0828085459940653,1796
0.7951199600798403,-0.4598072727272727,0.12228142433234425,1796
-1.1459798403193613,0.036570909090909084,0.20323905044510387,1796
0.19695259481037924,0.17093818181818182,-0.08691275964391693,1796
0.9043575848303392,-0.057527272727272726,-0.1206719287833828,1796
-0.8864897205588822,0.4111145454545455,0.1619152522255193,1796
0.2387796407185629,-0.4883654545454545,0.168353234421365,1796
1.126487624750499,0.04232363636363636,-0.04410017804154303,1796
-0.9157280439121755,0.25764000000000004,-0.1161653412462908,1796
-0.8336983033932136,-0.043556363636363636,0.0529926409495549,1796
1.2954201596806387,-0.1008781818181818,0.16139216617210686,1796
0.7252728542914172,0.09081090909090908,0.0015692581602373887,1796
-1.4521700598802396,0.2703781818181818,-0.0844985163204748,1796
-0.27613972055888225,-0.3611890909090909,0.04140427299703265,1796
1.3949116766467065,0.3893363636363636,0.05689566765578635,1796
0.12913592814371255,0.0470490909090909,-0.007645103857566767,1796
-1.1638477045908184,-0.22127454545454545,0.050739347181008906,1796
0.05197924151696607,0.14237999999999998,-0.043134480712166176,1796
0.97339251497006,0.036160000000000005,-0.04289305637982197,1796
-0.3033476047904192,0.06163636363636363,0.12759275964391692,1796
-0.3752251497005989,-0.4918581818181818,0.030137804154302675,1796
0.5465942115768464,0.15758363636363634,-0.11029068249258163,1796
0.2940075848303393,0.19888,-0.05110148367952522,1796
-0.2732971057884232,-0.11957454545454545,0.0541192878338279,1796
0.1855821357285429,-0.12429999999999998,0.06273008902077151,1796
0.4921784431137725,0.012738181818181815,-0.07025448071216618,1796
-0.3630425149700599,0.2962654545454545,-0.13789353115727004,1796
-0.26070838323353296,-0.2966763636363636,0.07721554896142434,1796
